GEOID,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                                                  ,POP
01772,35233837.0,3917459,13.604,1.513,42.302877,-71.530828,9370.0
01773,35277802.0,2009140,13.621,0.776,42.425506,-71.310812,5112.0
01775,44856759.0,1740435,17.319,0.672,42.429688,-71.512514,6590.0
01776,62784348.0,1256070,24.241,0.485,42.383367,-71.42107,17659.0
01778,39390202.0,2068781,15.209,0.799,42.343687,-71.381186,13109.0
01801,32765533.0,802750,12.651,0.31,42.488769,-71.154438,38903.0
01803,30301528.0,323480,11.699,0.125,42.503227,-71.201713,24487.0
01810,79843631.0,3436401,30.828,1.327,42.648044,-71.161751,33201.0
01821,42906791.0,1018584,16.566,0.393,42.54933,-71.251725,30310.0
01824,45973397.0,1007606,17.75,0.389,42.59079,-71.355182,24911.0
01826,53528320.0,1714783,20.667,0.662,42.679723,-71.30068,29422.0
01827,42608632.0,783541,16.451,0.303,42.676149,-71.499772,3179.0
01830,35802309.0,3346041,13.823,1.292,42.796313,-71.053436,25137.0
01832,29527393.0,1251737,11.401,0.483,42.791114,-71.132859,22060.0
01833,33301959.0,750836,12.858,0.29,42.727879,-70.982036,8183.0
01834,23000428.0,1337626,8.881,0.516,42.7539,-71.015935,6459.0
01835,20231059.0,2291969,7.811,0.885,42.751233,-71.0943,13682.0
01840,1290418.0,200629,0.498,0.077,42.706763,-71.160403,4733.0
01841,7998544.0,464106,3.088,0.179,42.712015,-71.164873,47225.0
01843,8733380.0,630617,3.372,0.243,42.689974,-71.160383,24425.0
01844,57523294.0,2026687,22.21,0.783,42.742526,-71.179149,47249.0
01845,68071752.0,3711232,26.283,1.433,42.673909,-71.091334,28352.0
01850,3521441.0,305901,1.36,0.118,42.656045,-71.303309,15237.0
01851,8648794.0,116111,3.339,0.045,42.627812,-71.33533,30190.0
01852,12830680.0,627318,4.954,0.242,42.631912,-71.296025,33508.0
01854,10190204.0,1393284,3.934,0.538,42.649481,-71.348229,27606.0
01860,22015030.0,1031942,8.5,0.398,42.838603,-71.011997,6338.0
01862,23932118.0,1076076,9.24,0.415,42.578543,-71.295592,10227.0
01863,11964687.0,841576,4.62,0.325,42.63378,-71.38947,8891.0
01864,34016574.0,926864,13.134,0.358,42.578222,-71.084398,14892.0
01867,25791207.0,47034,9.958,0.018,42.535183,-71.105423,23956.0
01876,52994441.0,933248,20.461,0.36,42.611801,-71.227571,28667.0
01879,43521842.0,3642315,16.804,1.406,42.667762,-71.42882,11305.0
01880,17894083.0,1396459,6.909,0.539,42.501524,-71.067489,24733.0
01886,78334906.0,2896638,30.245,1.118,42.585541,-71.44025,21951.0
01887,43964381.0,469151,16.975,0.181,42.564647,-71.164516,22325.0
01890,15629754.0,811600,6.035,0.313,42.452752,-71.144319,21382.0
01901,641319.0,68752,0.248,0.027,42.460419,-70.946379,1689.0
01902,6223953.0,235927,2.403,0.091,42.471039,-70.941535,45139.0
01904,11712243.0,1303818,4.522,0.503,42.492456,-70.97393,18203.0
01905,9215126.0,1194005,3.558,0.461,42.465998,-70.975792,25251.0
01906,27966375.0,2599523,10.798,1.004,42.468432,-71.013946,26660.0
01907,7860398.0,1107034,3.035,0.427,42.474145,-70.906597,14027.0
01908,2708895.0,3558667,1.046,1.374,42.428256,-70.926041,3410.0
01913,31782255.0,3783180,12.271,1.461,42.851293,-70.95581,16283.0
01915,39081916.0,3958466,15.09,1.528,42.570665,-70.867583,39502.0
01921,61024560.0,2202724,23.562,0.85,42.683108,-71.01833,7961.0
01922,24845065.0,774070,9.593,0.299,42.757313,-70.914241,3108.0
01923,34173652.0,2374949,13.195,0.917,42.574174,-70.950516,26342.0
01929,36167008.0,5379258,13.964,2.077,42.64042,-70.771172,3504.0
01930,67853272.0,13990373,26.198,5.402,42.61991,-70.681824,28789.0
01937,189212.0,0,0.073,0.0,42.585723,-70.984051,151.0
01938,78799873.0,13687575,30.425,5.285,42.68386,-70.842666,13175.0
01940,27312934.0,1712201,10.546,0.661,42.534146,-71.038333,12108.0
01944,23899472.0,3211684,9.228,1.24,42.576636,-70.767154,5136.0
01945,11345839.0,8575148,4.381,3.311,42.501835,-70.859126,19808.0
01949,34821765.0,2702320,13.445,1.043,42.606666,-71.010316,8987.0
01950,21625345.0,5972793,8.35,2.306,42.812358,-70.891095,17416.0
01951,35658683.0,6837541,13.768,2.64,42.773351,-70.850211,3558.0
01952,39817692.0,6263855,15.374,2.418,42.844793,-70.841476,8283.0
01960,41467103.0,1461649,16.011,0.564,42.534279,-70.969782,50944.0
01966,18108068.0,4166180,6.992,1.609,42.640715,-70.620248,6952.0
01969,45297618.0,4371212,17.49,1.688,42.720873,-70.89122,5856.0
01970,21008342.0,14198306,8.111,5.482,42.524435,-70.870859,41109.0
01982,36720108.0,1913528,14.178,0.739,42.626223,-70.85723,7764.0
01983,30802394.0,2343650,11.893,0.905,42.641379,-70.94344,6089.0
01984,19837004.0,1248262,7.659,0.482,42.600633,-70.883303,4875.0
01985,34828174.0,3308943,13.447,1.278,42.799565,-70.964428,4235.0
02019,47511679.0,1427981,18.344,0.551,42.076682,-71.47449,16332.0
02021,48685682.0,2112055,18.798,0.815,42.175737,-71.125385,21561.0
02025,25346343.0,2758669,9.786,1.065,42.236444,-70.814309,7542.0
02026,26522887.0,1061991,10.241,0.41,42.246872,-71.179462,24711.0
02030,39155536.0,824634,15.118,0.318,42.23416,-71.291167,5589.0
02032,6057759.0,155224,2.339,0.06,42.156882,-71.216187,4226.0
02035,51406746.0,2593382,19.848,1.001,42.061338,-71.245802,16865.0
02038,68989529.0,1014471,26.637,0.392,42.084858,-71.410571,31635.0
02043,57441987.0,2272033,22.178,0.877,42.216098,-70.88127,22157.0
02045,6894503.0,14225179,2.662,5.492,42.292253,-70.923919,10293.0
02047,619345.0,21837,0.239,0.008,42.133914,-70.686037,180.0
02048,52060525.0,830936,20.101,0.321,42.017302,-71.21641,23184.0
02050,75322260.0,10899223,29.082,4.208,42.115139,-70.710331,25429.0
02052,37304674.0,607719,14.403,0.235,42.184599,-71.305307,12024.0
02053,29900279.0,344079,11.545,0.133,42.156203,-71.430345,12752.0
02054,31170651.0,604210,12.035,0.233,42.173103,-71.363756,7891.0
02056,38500653.0,1289284,14.865,0.498,42.113664,-71.337555,10981.0
02061,54245132.0,845446,20.944,0.326,42.164569,-70.818844,10506.0
02062,26828311.0,420523,10.358,0.162,42.18736,-71.195955,28602.0
02066,43852606.0,5682764,16.932,2.194,42.202273,-70.758184,17656.0
02067,58722438.0,2470050,22.673,0.954,42.1076,-71.181828,17486.0
02071,2513323.0,33448,0.97,0.013,42.103425,-71.273589,1707.0
02072,41668552.0,969181,16.088,0.374,42.119006,-71.10365,26999.0
02081,46411762.0,1426132,17.92,0.551,42.14669,-71.270532,18472.0
02090,28222315.0,735394,10.897,0.284,42.219645,-71.216768,14636.0
02093,56219578.0,2341419,21.707,0.904,42.052671,-71.356858,10955.0
02108,353246.0,0,0.136,0.0,42.357758,-71.064901,3825.0
02109,451167.0,292691,0.174,0.113,42.367032,-71.050493,3771.0
02110,477074.0,234496,0.184,0.091,42.361962,-71.047846,1733.0
02111,699955.0,43757,0.27,0.017,42.350518,-71.059077,7383.0
02113,259755.0,0,0.1,0.0,42.365331,-71.055233,6915.0
02114,1162495.0,296490,0.449,0.114,42.363174,-71.068646,11999.0
02115,1834808.0,103604,0.708,0.04,42.337105,-71.105696,28441.0
02116,1633317.0,265681,0.631,0.103,42.350579,-71.076397,20628.0
02118,2838238.0,4897,1.096,0.002,42.337582,-71.070482,26498.0
02119,4137559.0,0,1.598,0.0,42.324029,-71.085017,25346.0
02120,1607483.0,0,0.621,0.0,42.33209,-71.096545,15181.0
02121,4520353.0,23476,1.745,0.009,42.306267,-71.085897,25978.0
02122,5270565.0,1632375,2.035,0.63,42.291413,-71.042158,23479.0
02124,7758290.0,201636,2.995,0.078,42.285805,-71.070571,47783.0
02125,5522525.0,799281,2.132,0.309,42.315682,-71.055555,33295.0
02126,5390652.0,56396,2.081,0.022,42.274227,-71.097423,25562.0
02127,5239286.0,1590469,2.023,0.614,42.334992,-71.039093,31799.0
02128,12563917.0,2950010,4.851,1.139,42.361203,-71.00705,40508.0
02129,3499232.0,1257507,1.351,0.486,42.379657,-71.061487,16439.0
02130,8635267.0,328430,3.334,0.127,42.309174,-71.113835,35401.0
02131,6699889.0,12766,2.587,0.005,42.284333,-71.126228,29826.0
02132,11809497.0,223980,4.56,0.086,42.280455,-71.162017,25861.0
02134,3435164.0,117712,1.326,0.045,42.358016,-71.128608,21503.0
02135,6823937.0,572906,2.635,0.221,42.349688,-71.153964,42780.0
02136,11893614.0,280363,4.592,0.108,42.255083,-71.12922,28488.0
02138,7097664.0,838952,2.74,0.324,42.379637,-71.135152,36314.0
02139,4034617.0,364769,1.558,0.141,42.362986,-71.103353,36349.0
02140,2990408.0,53979,1.155,0.021,42.392157,-71.133996,17607.0
02141,1666168.0,28176,0.643,0.011,42.3703,-71.08256,11910.0
02142,719893.0,575305,0.278,0.222,42.361471,-71.081994,3141.0
02143,3997879.0,0,1.544,0.0,42.381406,-71.096712,24514.0
02144,2800703.0,12792,1.081,0.005,42.399655,-71.12255,23891.0
02145,3615595.0,229489,1.396,0.089,42.391577,-71.08991,25439.0
02148,13067439.0,98217,5.045,0.038,42.42938,-71.058706,59503.0
02149,8866574.0,636032,3.423,0.246,42.405938,-71.054649,41550.0
02150,5726661.0,638178,2.211,0.246,42.396824,-71.031348,35124.0
02151,15191050.0,3296043,5.865,1.273,42.41829,-71.001251,51808.0
02152,5108544.0,3080479,1.972,1.189,42.373055,-70.974807,17497.0
02155,21227527.0,1473857,8.196,0.569,42.42384,-71.107673,57964.0
02163,256727.0,32166,0.099,0.012,42.366168,-71.12285,2582.0
02169,23234167.0,3791955,8.971,1.464,42.248386,-71.002279,55055.0
02170,5394352.0,186181,2.083,0.072,42.266415,-71.015576,19505.0
02171,6351392.0,4951334,2.452,1.912,42.293327,-71.018193,17711.0
02176,12127202.0,219967,4.682,0.085,42.455723,-71.059019,26983.0
02180,15582267.0,1629178,6.016,0.629,42.474208,-71.097665,21437.0
02184,35617084.0,2103745,13.752,0.812,42.206188,-71.00232,35744.0
02186,33711480.0,772291,13.016,0.298,42.241557,-71.082432,27003.0
02188,9632919.0,378898,3.719,0.146,42.204579,-70.957753,14608.0
02189,9858674.0,922282,3.806,0.356,42.209781,-70.928176,14559.0
02190,18414920.0,1374552,7.11,0.531,42.166731,-70.952363,16119.0
02191,5241517.0,2722697,2.024,1.051,42.243453,-70.942033,8457.0
02199,148225.0,0,0.057,0.0,42.347476,-71.082035,1146.0
02203,82171.0,0,0.032,0.0,42.360588,-71.058737,0.0
02210,2499010.0,1305067,0.965,0.504,42.347472,-71.039271,2090.0
02215,1981391.0,277701,0.765,0.107,42.347635,-71.103082,26125.0
02301,32208280.0,441561,12.436,0.17,42.078371,-71.042304,61025.0
02302,23001975.0,65563,8.881,0.025,42.088907,-70.998375,32741.0
02322,11115306.0,639905,4.292,0.247,42.132461,-71.054013,4356.0
02324,70568055.0,2907453,27.246,1.123,41.972387,-70.978778,26563.0
02330,96625590.0,6258473,37.307,2.416,41.875179,-70.746715,11509.0
02332,61452129.0,10683150,23.727,4.125,42.044324,-70.706073,15059.0
02333,44570806.0,842755,17.209,0.325,42.037278,-70.940459,13794.0
02338,41364651.0,3667098,15.971,1.416,42.002634,-70.863706,7518.0
02339,40234557.0,244425,15.535,0.094,42.122956,-70.85631,13879.0
02341,38902841.0,1851421,15.02,0.715,42.050464,-70.867418,10218.0
02343,18155444.0,280242,7.01,0.108,42.140346,-70.997861,10745.0
02346,178296768.0,8168144,68.841,3.154,41.878004,-70.869267,23106.0
02347,77154997.0,16930257,29.79,6.537,41.834412,-70.957163,10612.0
02351,25048844.0,592945,9.671,0.229,42.119964,-70.957216,16029.0
02356,35510067.0,819225,13.711,0.316,42.060532,-71.119676,12564.0
02357,1246185.0,53728,0.481,0.021,42.054978,-71.080651,1360.0
02359,56414650.0,4586637,21.782,1.771,42.067804,-70.805713,17828.0
02360,247288811.0,34104279,95.479,13.168,41.882062,-70.631289,56271.0
02364,48297997.0,2901408,18.648,1.12,41.987196,-70.741942,12629.0
02366,2451504.0,69606,0.947,0.027,41.850984,-70.654984,197.0
02367,38023278.0,1099164,14.681,0.424,41.9591,-70.802753,2820.0
02368,26090652.0,1519173,10.074,0.587,42.176446,-71.051568,32158.0
02370,26721159.0,217610,10.317,0.084,42.130399,-70.910615,17489.0
02375,37731009.0,357550,14.568,0.138,42.005653,-71.078019,9188.0
02379,39686489.0,913622,15.323,0.353,42.021617,-71.026717,6916.0
02382,17963918.0,59307,6.936,0.023,42.078974,-70.93939,14489.0
02420,17050109.0,127054,6.583,0.049,42.457055,-71.215464,14052.0
02421,25506275.0,416287,9.848,0.161,42.438547,-71.239573,17342.0
02445,6743712.0,118344,2.604,0.046,42.325483,-71.135045,20679.0
02446,3333460.0,11996,1.287,0.005,42.343499,-71.122244,29311.0
02451,14307855.0,1826449,5.524,0.705,42.397825,-71.255701,17426.0
02452,9588321.0,87629,3.702,0.034,42.392721,-71.213532,14238.0
02453,9071556.0,738640,3.503,0.285,42.369542,-71.240513,28968.0
02457,413241.0,0,0.16,0.0,42.299388,-71.274242,1432.0
02458,5179032.0,79083,2.0,0.031,42.353585,-71.188192,12131.0
02459,12961548.0,255115,5.004,0.099,42.314779,-71.192017,19095.0
02460,3480936.0,22012,1.344,0.008,42.351824,-71.20849,8742.0
02461,3767375.0,41434,1.455,0.016,42.317362,-71.206508,7059.0
02462,1367330.0,58332,0.528,0.023,42.328708,-71.2559,1554.0
02464,1460812.0,23675,0.564,0.009,42.312975,-71.218882,2953.0
02465,5807605.0,1401,2.242,0.001,42.348912,-71.22633,11710.0
02466,4634932.0,206791,1.79,0.08,42.344457,-71.248617,8096.0
02467,12618123.0,142369,4.872,0.055,42.314321,-71.152778,22491.0
02468,3837746.0,56178,1.482,0.022,42.328553,-71.22953,5273.0
02472,10439294.0,344160,4.031,0.133,42.369451,-71.177925,32014.0
02474,7901150.0,690211,3.051,0.266,42.420949,-71.15637,26312.0
02476,5420034.0,191590,2.093,0.074,42.415637,-71.17567,16532.0
02478,12026810.0,183395,4.644,0.071,42.395317,-71.180284,24664.0
02481,14604995.0,251042,5.639,0.097,42.311947,-71.275517,16244.0
02482,10898527.0,1043141,4.208,0.403,42.293099,-71.298535,10306.0
02492,24678287.0,874393,9.528,0.338,42.276029,-71.244543,19931.0
02493,43570066.0,1338250,16.822,0.517,42.360502,-71.303433,11261.0
02494,7165811.0,221655,2.767,0.086,42.29949,-71.232519,8955.0
02532,36958834.0,6867297,14.27,2.651,41.751759,-70.597552,12690.0
02534,5923747.0,1492827,2.287,0.576,41.668942,-70.619407,842.0
02535,63131581.0,65866952,24.375,25.431,41.337961,-70.761674,1177.0
02536,71676332.0,9035732,27.674,3.489,41.596305,-70.567467,19583.0
02537,31606612.0,1323314,12.203,0.511,41.728421,-70.43581,6293.0
02538,11759095.0,1201019,4.54,0.464,41.777363,-70.642228,3603.0
02539,69445833.0,53089122,26.813,20.498,41.377655,-70.52208,4067.0
02540,27756712.0,4540829,10.717,1.753,41.573881,-70.632049,8221.0
02542,79586086.0,127974,30.728,0.049,41.707839,-70.54552,1139.0
02543,25725547.0,52348180,9.933,20.212,41.478974,-70.766911,635.0
02553,636144.0,1769251,0.246,0.683,41.712526,-70.620747,226.0
02554,104371108.0,42439862,40.298,16.386,41.291072,-70.093329,9852.0
02556,10012039.0,1185580,3.866,0.458,41.639445,-70.624515,3115.0
02557,18670146.0,11118560,7.209,4.293,41.441713,-70.576143,4491.0
02558,3183298.0,2714451,1.229,1.048,41.745017,-70.653513,2156.0
02559,13032609.0,3840929,5.032,1.483,41.690243,-70.616283,3376.0
02561,1591747.0,218387,0.615,0.084,41.766737,-70.540595,539.0
02562,8730844.0,782396,3.371,0.302,41.787209,-70.526717,2977.0
02563,34225432.0,2716367,13.215,1.049,41.728137,-70.476549,10359.0
02564,14885974.0,2816833,5.748,1.088,41.271934,-69.984415,310.0
02568,17281105.0,10059578,6.672,3.884,41.458608,-70.613479,4000.0
02571,51521355.0,12466831,19.893,4.813,41.761187,-70.695991,10481.0
02575,64774030.0,11006085,25.009,4.249,41.400252,-70.656934,2725.0
02576,25202384.0,1098127,9.731,0.424,41.772221,-70.762948,3754.0
02584,174589.0,0,0.067,0.0,41.258845,-70.007333,10.0
02601,22258203.0,2151636,8.594,0.831,41.657961,-70.298093,14089.0
02630,10385647.0,5225393,4.01,2.018,41.706756,-70.31249,1850.0
02631,57061257.0,7070708,22.031,2.73,41.747513,-70.066223,9679.0
02632,18957575.0,3780155,7.32,1.46,41.659097,-70.346877,10742.0
02633,19567166.0,12630852,7.555,4.877,41.689734,-69.972126,3884.0
02635,14315533.0,2809147,5.527,1.085,41.624054,-70.439397,3296.0
02637,1812593.0,77849,0.7,0.03,41.705726,-70.270928,253.0
02638,15369523.0,1419389,5.934,0.548,41.730228,-70.197398,3207.0
02639,7187056.0,934597,2.775,0.361,41.668067,-70.136979,2875.0
02641,5399951.0,589494,2.085,0.228,41.751246,-70.153472,532.0
02642,35952268.0,8936222,13.881,3.45,41.841331,-69.977436,4937.0
02643,4905161.0,4656669,1.894,1.798,41.797777,-69.937327,26.0
02644,9222894.0,569789,3.561,0.22,41.683488,-70.510786,3955.0
02645,43104079.0,4606789,16.643,1.779,41.71105,-70.057613,9663.0
02646,7798642.0,801404,3.011,0.309,41.670596,-70.071449,1676.0
02647,1226878.0,477502,0.474,0.184,41.630127,-70.310144,129.0
02648,24027332.0,2665940,9.277,1.029,41.670946,-70.41537,7301.0
02649,60254636.0,10626568,23.264,4.103,41.616801,-70.490097,14006.0
02650,3745054.0,725516,1.446,0.28,41.701947,-69.961375,848.0
02651,186321.0,0,0.072,0.0,41.875047,-70.003438,16.0
02652,20715926.0,6478250,7.998,2.501,42.049534,-70.094987,1175.0
02653,31268727.0,13574805,12.073,5.241,41.769125,-69.97358,5911.0
02655,16911162.0,4559312,6.529,1.76,41.627984,-70.392013,3518.0
02657,25046220.0,12765874,9.67,4.929,42.059829,-70.200407,2942.0
02659,5304137.0,608838,2.048,0.235,41.681465,-70.023537,1108.0
02660,19968012.0,1370029,7.71,0.529,41.707699,-70.15856,6261.0
02663,3658748.0,2870102,1.413,1.108,41.894444,-70.01218,173.0
02664,17965368.0,2264162,6.936,0.874,41.674727,-70.195648,9371.0
02666,32936956.0,4798274,12.717,1.853,41.99078,-70.045714,828.0
02667,48233132.0,16144935,18.623,6.234,41.921997,-70.023356,2580.0
02668,39334859.0,6105829,15.187,2.357,41.716208,-70.363097,3278.0
02669,2421664.0,429153,0.935,0.166,41.66668,-69.989694,285.0
02670,5402747.0,1682778,2.086,0.65,41.660103,-70.170681,1307.0
02671,5215480.0,314669,2.014,0.121,41.670839,-70.1134,1023.0
02672,1280229.0,118006,0.494,0.046,41.6357,-70.313634,180.0
02673,25867507.0,6815786,9.988,2.632,41.655712,-70.247044,8402.0
02675,23382728.0,1923995,9.028,0.743,41.704155,-70.231801,6577.0
02702,43481917.0,2929543,16.788,1.131,41.785113,-71.059047,4125.0
02703,69365961.0,2577259,26.782,0.995,41.931653,-71.294503,43593.0
02713,13095107.0,18327963,5.056,7.076,41.441295,-70.902217,52.0
02715,29666189.0,1347565,11.454,0.52,41.803649,-71.15338,3123.0
02717,45799642.0,2063053,17.683,0.797,41.760108,-70.972874,4745.0
02718,26799974.0,853523,10.348,0.33,41.862486,-71.01169,6655.0
02719,32063903.0,8673407,12.38,3.349,41.633619,-70.871306,15873.0
02720,28159651.0,4364302,10.873,1.685,41.72505,-71.121329,30287.0
02721,10566800.0,5106089,4.08,1.971,41.675125,-71.148281,26290.0
02723,4136767.0,569122,1.597,0.22,41.692705,-71.129726,14767.0
02724,4812791.0,1475462,1.858,0.57,41.683936,-71.1775,16908.0
02725,6146865.0,6823598,2.373,2.635,41.720043,-71.188272,2631.0
02726,14312789.0,3521176,5.526,1.36,41.7597,-71.144592,15534.0
02738,36347614.0,15400147,14.034,5.946,41.704138,-70.752225,4907.0
02739,44954492.0,5664707,17.357,2.187,41.665794,-70.814531,6045.0
02740,14725585.0,2118478,5.686,0.818,41.637485,-70.938265,43087.0
02743,47731692.0,1350798,18.429,0.522,41.718217,-70.901151,10307.0
02744,3342653.0,1345734,1.291,0.52,41.606252,-70.913632,11900.0
02745,26750717.0,579198,10.329,0.224,41.700737,-70.950546,24576.0
02746,5480313.0,312026,2.116,0.12,41.660995,-70.940137,15342.0
02747,126397710.0,3917035,48.802,1.512,41.664711,-71.015699,22927.0
02748,58249187.0,8145033,22.49,3.145,41.553084,-70.971453,11442.0
02760,46498021.0,1327303,17.953,0.512,41.972509,-71.334397,26739.0
02762,28457938.0,1350451,10.988,0.521,42.012797,-71.336578,8264.0
02763,2338179.0,30519,0.903,0.012,41.966866,-71.308574,1973.0
02764,27445967.0,147853,10.597,0.057,41.851929,-71.153598,3988.0
02766,72035467.0,3885982,27.813,1.5,41.965341,-71.18178,19031.0
02767,61652211.0,779133,23.804,0.301,41.940996,-71.048499,13566.0
02769,121557180.0,1409688,46.933,0.544,41.846878,-71.24487,11608.0
02770,83286355.0,6264980,32.157,2.419,41.760864,-70.838956,5093.0
02771,47611570.0,638983,18.383,0.247,41.842106,-71.322309,13708.0
02777,58682142.0,6715994,22.657,2.593,41.758163,-71.214181,15840.0
02779,42766350.0,2365907,16.512,0.913,41.838061,-71.077615,6411.0
02780,85561480.0,3571870,33.035,1.379,41.909112,-71.118346,49036.0
02790,139054114.0,26244544,53.689,10.133,41.599176,-71.082371,15717.0
02791,2728822.0,12397,1.054,0.005,41.528538,-71.078091,246.0
02802,506432.0,47798,0.196,0.018,41.95213,-71.456233,786.0
02804,26153983.0,232901,10.098,0.09,41.434772,-71.769527,2607.0
02806,21283238.0,18694015,8.218,7.218,41.734753,-71.319732,16310.0
02807,23521355.0,8258226,9.082,3.189,41.176815,-71.577085,1051.0
02808,20624694.0,113236,7.963,0.044,41.408251,-71.749674,2401.0
02809,25420469.0,27940067,9.815,10.788,41.67573,-71.273331,22938.0
02812,17198231.0,212746,6.64,0.082,41.478948,-71.652334,1497.0
02813,94437253.0,14157589,36.462,5.466,41.394216,-71.669822,7831.0
